d1_or_not,primary_position,height,weight,sixty_time,of_velo,player_region,exit_velo_max,throwing_hand,hitting_handedness
0,OF,68.0,170.0,7.325657844543457,,Midwest,90.43489074707033,R,R
0,OF,69.0,150.0,7.547739028930664,68.0,Midwest,85.7,R,R
0,OF,78.0,220.0,6.57,84.0,West,97.9,R,R
0,OF,68.0,160.0,6.8,82.0,Midwest,89.0,R,L
1,OF,71.0,190.0,7.04,86.0,Midwest,97.1,R,L
0,OF,68.0,180.0,7.07,77.0,South,101.0,L,L
0,OF,72.0,200.0,7.12,88.0,South,94.0,R,R
0,OF,71.0,175.0,7.33,,Midwest,91.1,R,R
0,OF,72.0,175.0,6.73,78.0,South,90.9,R,S
0,OF,69.0,181.2,6.88,90.0,West,102.7,R,R
1,OF,72.0,205.0,6.55,89.0,Midwest,105.1,R,R
1,OF,75.0,197.0,7.48,81.0,South,89.1,L,L
0,OF,74.0,173.7,6.91,92.0,Midwest,91.7,R,R
1,OF,67.0,150.0,6.92,91.0,South,90.8,R,R
0,OF,73.0,180.0,6.92,81.0,South,96.4,R,R
1,OF,72.0,185.0,6.68,80.0,South,89.0,R,R
0,OF,67.0,110.0,8.22,68.0,South,69.0,R,R
0,OF,72.0,180.0,6.81,77.0,West,83.0,R,R
1,OF,72.0,185.0,7.13,89.0,South,92.8,R,R
0,OF,71.0,175.0,7.73,68.0,South,85.9,L,L
0,OF,69.0,165.0,6.59,88.0,South,87.0,L,L
0,OF,70.0,180.0,7.73,77.0,Midwest,73.8,R,R
0,OF,73.0,230.0,7.35,88.0,Midwest,100.7,R,R
0,OF,72.0,185.0,6.95,,South,85.08477020263672,R,R
0,OF,72.0,190.0,7.1,91.0,West,98.9,R,R
0,OF,75.0,190.0,6.99,89.0,Midwest,95.5,R,R
0,OF,73.0,175.0,7.33,85.0,Midwest,92.3,R,R
1,OF,71.0,185.0,6.82,,South,89.0,R,R
0,OF,71.0,215.0,6.8,90.0,Midwest,96.0,L,L
0,OF,68.0,155.0,7.086503505706787,,South,89.06381225585938,R,R
0,OF,73.0,165.0,7.09,77.0,Northeast,94.4,R,R
0,OF,74.0,185.0,6.83,82.0,Midwest,90.9,R,R
0,OF,70.0,170.0,7.49,82.0,South,86.9,R,R
1,OF,73.0,203.0,7.03,85.0,South,101.6,R,R
0,OF,69.0,162.0,6.95,87.0,South,96.8,R,L
1,OF,71.0,170.0,6.81,83.0,South,91.4,L,L
0,OF,71.0,170.0,7.12,92.0,South,92.2,R,R
0,OF,70.0,190.0,6.89,81.0,Northeast,94.0,R,R
0,OF,72.0,149.0,7.22,85.0,South,93.9,R,R
1,OF,74.0,195.0,6.7,95.0,South,93.7,R,R
1,OF,73.0,155.0,7.324853897094727,77.0,West,77.0,L,L
0,OF,60.0,150.0,6.886711120605469,,West,90.57683563232422,R,R
0,OF,71.0,170.0,6.47,86.0,West,97.8,R,R
0,OF,69.0,162.0,7.359505653381348,,Northeast,89.83466339111328,R,R
0,OF,72.0,175.0,7.68,71.0,Midwest,80.0,R,R
0,OF,73.0,185.0,6.72,86.0,Midwest,98.4,L,R
0,OF,67.0,166.7,6.78,83.0,West,99.5,L,R
0,OF,69.0,170.0,7.02,,South,84.0,R,R
0,OF,72.0,160.0,7.0,85.0,South,89.0,R,R
0,OF,70.0,170.0,6.92,83.0,Midwest,91.6,L,L
0,OF,72.0,155.0,7.22,76.0,South,90.5,L,R
0,OF,68.0,160.0,6.81,83.0,Northeast,89.0,R,R
1,OF,72.0,175.7,6.71,91.0,South,97.9,R,R
0,OF,72.0,160.0,7.43,83.0,Midwest,85.5,R,R
0,OF,70.0,150.0,7.08,81.0,Midwest,85.9,L,L
0,OF,71.0,159.4,6.43,81.0,West,98.9,R,R
0,OF,72.0,210.0,7.059746265411377,,South,99.1,R,R
0,OF,71.0,190.0,7.22,87.0,West,96.0,R,R
0,OF,74.0,185.0,7.29,71.0,South,91.3,R,S
0,OF,73.0,170.0,6.56,84.0,South,91.3,R,R
0,OF,72.0,165.8,7.403759479522705,85.0,Northeast,85.1,R,R
0,OF,66.0,141.0,6.99,80.0,Midwest,87.4,R,L
0,OF,73.0,175.0,7.31,80.0,Midwest,89.3,L,L
0,OF,74.0,175.0,7.04,82.0,Midwest,94.7,L,L
0,OF,72.0,160.0,7.1,80.0,West,82.4,R,R
1,OF,73.0,205.0,6.874462127685547,,South,102.7,R,R
1,OF,77.0,187.6,6.78,94.0,South,97.5,L,L
1,OF,73.0,200.0,6.65,82.0,South,90.0,R,R
0,OF,66.0,145.0,7.19,84.0,Northeast,79.2,R,R
0,OF,69.0,153.0,7.94,76.0,Midwest,86.0,R,R
0,OF,71.0,180.0,6.96,78.0,West,90.3,R,R
1,OF,75.0,190.0,7.176513671875,,West,90.6860580444336,R,R
0,OF,68.0,125.0,7.299723148345947,,South,83.79190826416016,L,L
0,OF,73.0,170.0,7.11,82.0,Midwest,91.7,R,R
0,OF,69.0,175.0,6.98,85.0,Midwest,93.4,R,R
1,OF,74.0,188.0,6.92,88.0,South,98.7,R,R
0,OF,74.0,205.0,7.29,80.0,Midwest,92.5,L,L
1,OF,72.0,205.0,6.74,91.0,South,104.9,L,R
0,OF,73.0,175.0,7.06,83.0,Midwest,98.7,L,L
1,OF,73.0,200.0,7.14095401763916,,West,93.18684387207033,L,L
0,OF,69.0,168.0,7.42,71.0,Midwest,93.2,R,R
0,OF,68.0,150.0,7.04,77.0,Northeast,88.4,L,L
0,OF,71.0,180.0,6.84,85.0,Midwest,92.9,R,R
0,OF,72.0,195.0,7.21,85.0,West,90.8,R,R
0,OF,75.0,190.0,7.0,85.0,West,96.6,R,R
0,OF,69.0,160.0,7.47,76.0,Northeast,87.6,R,R
0,OF,71.0,165.0,7.5,72.0,Northeast,82.3,R,R
0,OF,75.0,197.1,7.73,85.0,Northeast,89.1,R,L
0,OF,73.0,160.0,6.75,90.0,Northeast,89.0,L,L
1,OF,71.0,175.0,7.0838751792907715,,West,90.01547241210938,L,L
0,OF,73.0,195.0,6.59,84.0,Midwest,103.4,R,R
1,OF,72.0,198.4,7.02,88.0,West,103.8,L,L
1,OF,69.0,170.0,6.56,84.0,Midwest,94.2,R,R
0,OF,68.0,160.0,7.41,91.0,Midwest,89.1,R,R
0,OF,70.0,155.0,7.1080121994018555,,West,85.513916015625,R,L
0,OF,73.0,160.0,7.37,83.0,South,90.4,R,L
0,OF,76.0,195.0,7.06,81.0,Midwest,99.8,R,R
0,OF,68.0,143.0,7.055127143859863,,South,94.62378692626952,R,R
0,OF,75.0,178.0,7.59,82.0,West,89.4,R,L
1,OF,68.0,180.0,6.84,83.0,Northeast,95.2,R,L
0,OF,71.0,175.0,7.50394868850708,,Midwest,84.43367004394531,R,R
0,OF,70.0,150.0,7.161189556121826,,South,97.47653198242188,R,R
0,OF,74.0,200.0,6.8,82.0,Northeast,94.4,R,R
0,OF,70.0,170.0,6.61,90.0,Northeast,95.8,R,R
0,OF,75.0,205.0,6.79,91.0,West,96.0,R,R
1,OF,70.0,175.0,6.72,89.0,Northeast,98.9,R,R
1,OF,70.0,171.0,6.5,86.0,South,94.0,R,R
0,OF,71.0,150.0,7.17,85.0,South,82.8,R,R
0,OF,70.0,170.0,7.18,83.0,Northeast,88.8,R,L
1,OF,76.0,210.0,6.8,86.0,West,105.0,R,R
1,OF,74.0,200.0,7.098890781402588,,South,93.1776123046875,R,R
0,OF,68.0,165.0,6.76,86.0,Midwest,91.0,R,R
0,OF,71.0,170.0,7.13,89.0,Midwest,90.9,L,L
1,OF,73.0,185.0,7.3257646560668945,,South,86.82281494140625,R,R
1,OF,72.0,190.0,7.162008762359619,,South,90.84291076660156,R,R
0,OF,74.0,170.0,7.22,83.0,West,97.7,R,R
0,OF,73.0,205.4,7.14,79.0,West,101.5,R,R
1,OF,70.0,190.0,7.0,94.0,South,93.2,R,R
0,OF,71.0,183.4,7.22,84.0,Midwest,101.0,R,R
1,OF,73.0,180.0,6.9,91.0,South,97.7,R,R
0,OF,72.0,180.0,6.67,88.0,Midwest,95.7,R,R
0,OF,75.0,185.0,7.55,79.0,Midwest,90.1,L,L
0,OF,73.0,235.0,7.32,78.0,South,94.0,R,L
1,OF,71.0,185.0,7.21,84.0,South,81.5,R,R
0,OF,73.0,160.0,7.15,80.0,South,87.2,R,R
0,OF,73.0,185.0,7.02,83.0,Northeast,92.4,R,R
0,OF,70.0,185.0,7.31,75.0,Midwest,92.7,R,R
0,OF,72.0,165.0,7.2,78.0,South,87.5,R,R
0,OF,70.0,160.0,6.99,80.0,Midwest,88.1,R,R
1,OF,71.0,180.0,7.349153995513916,,South,99.6,R,R
1,OF,75.0,200.0,7.170307636260986,,South,87.65960693359375,R,R
0,OF,70.0,190.0,6.73,85.0,Northeast,95.1,R,R
1,OF,72.0,201.0,7.0,85.0,West,88.0,R,R
0,OF,68.0,164.2,6.9,77.0,Northeast,91.4,L,L
1,OF,72.0,180.0,6.5,81.0,Midwest,98.0,R,R
0,OF,69.0,150.0,6.86,85.0,South,85.8,R,R
0,OF,72.0,157.0,6.86,84.0,South,92.2,R,R
0,OF,70.0,164.0,7.13,81.0,West,94.2,R,R
1,OF,73.0,170.0,6.59,85.0,Northeast,92.1,R,R
0,OF,69.0,165.0,7.54,82.0,Midwest,87.4,R,R
0,OF,70.0,170.0,7.16,73.0,South,92.6,R,R
0,OF,72.0,165.0,7.501250267028809,,South,92.49224853515624,R,R
0,OF,72.0,190.0,7.5,74.0,West,87.4,R,L
0,OF,73.0,197.0,6.99,91.0,South,100.0,R,R
0,OF,70.0,145.0,6.98,84.0,West,89.4,R,R
0,OF,74.0,215.0,6.73,93.0,Midwest,101.6,R,R
1,OF,70.0,172.0,6.55,86.0,Midwest,94.1,R,R
0,OF,70.0,170.0,6.78,76.0,Midwest,97.8,R,R
1,OF,71.0,180.0,7.0,88.0,South,94.9,L,R
0,OF,71.0,205.0,7.0,73.0,Northeast,95.9,R,R
1,OF,72.0,195.0,7.268157482147217,88.0,South,98.2,R,R
0,OF,68.0,160.0,7.9,79.0,Northeast,80.0,R,R
0,OF,75.0,197.0,7.32,87.0,Northeast,99.7,R,S
0,OF,67.0,145.0,7.145179271697998,,South,86.68055725097656,R,R
0,OF,74.0,175.0,7.1,78.0,Northeast,89.0,R,R
0,OF,72.0,190.0,7.24,86.0,Midwest,89.4,R,R
0,OF,74.0,160.0,7.240588665008545,,South,84.52194213867188,R,R
0,OF,72.0,180.0,7.13,70.0,Midwest,91.5,R,R
1,OF,75.0,215.0,6.974651336669922,,South,92.4630355834961,R,L
0,OF,68.0,170.0,7.0,82.0,South,91.0,R,L
0,OF,72.0,160.0,7.508082866668701,69.0,Northeast,78.3,L,L
1,OF,72.0,190.0,6.73,93.0,South,101.7,L,S
0,OF,73.0,160.0,6.81,84.0,South,93.0,R,R
1,OF,75.0,167.0,7.045495986938477,,South,94.41587829589844,R,R
0,OF,73.0,199.0,7.040966987609863,,Midwest,89.19308471679688,R,R
0,OF,71.0,185.0,7.19,84.0,Midwest,97.3,R,R
0,OF,73.0,175.0,7.400289058685303,,West,87.47236633300781,R,R
0,OF,73.0,195.0,7.05,86.0,South,93.6,R,R
1,OF,70.0,165.0,6.68,76.0,South,91.9,R,L
1,OF,70.0,170.0,6.7,90.0,Northeast,93.0,R,R
0,OF,70.0,155.0,7.294893741607666,,South,88.2212142944336,L,L
1,OF,71.0,180.0,7.23,87.0,South,99.0,R,R
0,OF,66.0,150.0,7.098470211029053,,Northeast,93.83908081054688,L,L
0,OF,70.0,185.0,7.24,83.0,South,97.2,R,R
0,OF,68.0,150.0,7.145308017730713,,Midwest,95.00233459472656,R,R
1,OF,74.0,151.5,7.03,93.0,Northeast,93.1,R,R
0,OF,70.0,140.0,7.94,77.0,Northeast,86.0,R,L
0,OF,71.0,175.0,7.21,84.0,South,90.4,L,L
0,OF,72.0,155.0,7.520688056945801,,Northeast,91.24261474609376,R,R
0,OF,74.0,205.0,7.28,87.0,Midwest,89.0,R,R
0,OF,72.0,180.0,6.76,85.0,Northeast,81.0,R,L
1,OF,73.0,210.0,6.94,92.0,Northeast,102.2,R,R
1,OF,70.0,205.0,7.42250919342041,70.0,South,102.2,R,R
0,OF,71.0,180.0,6.91,89.0,West,90.0,R,R
0,OF,76.0,200.0,7.12,89.0,Midwest,97.7,L,L
0,OF,69.0,165.0,7.45,85.0,South,91.8,L,L
1,OF,75.0,180.0,7.57,82.0,Midwest,88.3,L,L
1,OF,75.0,185.0,6.76,81.0,South,92.9,R,L
0,OF,69.0,150.0,7.851902008056641,72.0,Midwest,73.0,L,S
0,OF,69.0,168.0,7.1,82.0,Northeast,90.1,R,R
0,OF,67.0,165.0,7.33,76.0,Midwest,86.0,R,R
0,OF,70.0,160.0,6.47,86.0,South,87.0,R,R
0,OF,71.0,175.0,7.05687952041626,,West,93.96979522705078,R,R
0,OF,70.0,205.0,7.156740665435791,,Midwest,102.9,R,R
0,OF,72.0,200.0,6.83,87.0,South,95.0,R,R
0,OF,69.0,185.0,7.42,85.0,Midwest,90.1,R,R
0,OF,70.0,205.0,7.368087291717529,81.0,South,88.1,R,R
0,OF,72.0,165.0,6.91,87.0,South,87.3,R,R
0,OF,69.0,160.0,6.7,80.0,South,84.4,R,R
0,OF,70.0,190.0,6.99,81.0,Midwest,96.3,R,R
0,OF,74.0,160.0,7.17,72.0,Midwest,90.8,L,L
0,OF,70.0,170.0,6.77,71.0,Northeast,91.3,R,R
0,OF,73.0,180.0,6.8,76.0,Northeast,89.7,R,R
0,OF,72.0,157.0,7.14,87.0,Northeast,94.9,R,R
0,OF,72.0,190.0,7.29,83.0,Northeast,91.9,L,R
1,OF,71.0,185.0,6.74,91.0,South,98.2,L,L
0,OF,72.0,195.0,6.74,84.0,Midwest,97.9,L,L
0,OF,70.0,190.0,6.8,90.0,Midwest,98.7,R,R
0,OF,70.0,165.0,6.56,87.0,Northeast,90.0,R,R
0,OF,68.0,170.0,7.15,92.0,Midwest,93.1,R,R
0,OF,69.0,175.0,6.97,77.0,South,82.8,L,R
0,OF,72.0,161.4,6.66,85.0,West,93.0,L,L
0,OF,70.0,155.0,6.95,86.0,Midwest,85.0,R,L
0,OF,71.0,165.0,7.49,78.0,Northeast,82.8,R,R
1,OF,73.0,165.0,6.87,86.0,South,99.0,R,R
0,OF,71.0,175.0,7.52915096282959,,South,91.09596252441406,L,L
0,OF,72.0,165.0,7.670467376708984,,Midwest,83.0,R,R
1,OF,72.0,195.0,6.9,85.0,South,94.3,R,R
0,OF,72.0,205.0,7.05,91.0,South,94.9,R,R
0,OF,73.0,205.0,6.94,,South,90.2,R,R
0,OF,73.0,180.0,6.79,85.0,South,93.3,R,R
0,OF,68.0,175.0,7.06,80.0,Northeast,88.1,L,L
0,OF,65.0,123.0,7.548819065093994,52.0,Northeast,69.0,R,R
0,OF,70.0,165.0,6.39,86.0,,94.0,L,S
0,OF,70.0,145.0,7.12579345703125,,West,88.12068939208984,R,R
0,OF,70.0,174.2,6.93,90.0,South,94.3856430053711,R,R
0,OF,70.0,165.0,7.179282188415527,,South,90.12745666503906,R,R
0,OF,74.0,180.0,6.97,79.0,Midwest,88.0,R,R
1,OF,72.0,190.0,6.86,85.0,Northeast,101.5,R,R
1,OF,75.0,206.0,6.94,,South,89.1,R,R
1,OF,75.0,218.0,7.1,88.0,Northeast,98.5,R,R
0,OF,69.0,165.0,7.4,75.0,Midwest,86.4,R,R
1,OF,75.0,215.0,6.61,85.0,South,94.7,R,R
1,OF,76.0,205.0,6.98,93.0,South,104.1,R,R
0,OF,72.0,175.0,7.1,86.0,Northeast,85.9,R,R
0,OF,72.0,170.0,7.54,88.0,South,88.6,L,L
0,OF,74.0,170.0,7.34,,South,86.0,R,L
0,OF,71.0,175.0,7.016676425933838,,Northeast,95.05553436279295,R,R
1,OF,72.0,190.0,7.099084854125977,,West,87.10801696777344,R,L
0,OF,72.0,175.0,6.71,86.0,Northeast,92.3,R,R
0,OF,69.0,190.0,7.3,79.0,Northeast,91.7,L,L
0,OF,69.0,175.5,7.58,85.0,South,92.8,R,L
0,OF,72.0,180.0,7.35,80.0,Northeast,83.1,R,R
0,OF,78.0,180.0,6.99,81.0,Midwest,94.5,L,R
0,OF,74.0,180.0,6.75,86.0,South,95.1,R,R
0,OF,70.0,190.0,7.2,81.0,Northeast,92.5,R,L
0,OF,72.0,160.0,6.75,86.0,West,88.5,R,R
1,OF,71.0,170.0,6.68,92.0,Northeast,91.8,R,R
0,OF,67.0,155.0,7.28,80.0,Northeast,81.7,L,L
0,OF,73.0,185.0,7.08,82.0,South,93.2,R,L
0,OF,69.0,175.0,6.6,84.0,Northeast,90.0,R,R
1,OF,72.0,183.6,6.81,96.0,Midwest,103.6,R,R
1,OF,72.0,170.0,6.4,82.0,South,97.3,R,L
0,OF,72.0,180.0,7.12,85.0,South,91.6,L,L
0,OF,74.0,165.0,7.44,83.0,South,85.8,R,R
0,OF,70.0,155.0,7.251593589782715,82.0,Northeast,89.8,R,L
0,OF,72.0,180.0,6.76,89.0,Midwest,95.3,R,L
1,OF,72.0,201.0,6.76,90.0,Northeast,101.0,L,L
1,OF,74.0,175.0,7.080077171325684,,Midwest,88.95877838134766,R,L
0,OF,69.0,165.0,6.9,88.0,Midwest,94.1,L,R
0,OF,72.0,160.0,7.409543514251709,,South,92.4314193725586,L,L
0,OF,72.0,150.0,7.42,92.0,South,84.0,L,L
0,OF,73.0,180.0,7.596318244934082,69.0,Midwest,93.6,R,R
0,OF,74.0,190.0,7.02,,South,100.9,R,L
1,OF,69.0,180.0,7.14,85.0,South,89.1,R,R
1,OF,75.0,190.0,6.7667999267578125,,Northeast,90.32723236083984,R,L
1,OF,72.0,213.4,7.05,89.0,South,93.9,L,L
0,OF,70.0,170.0,7.15,80.0,Northeast,90.1,R,L
0,OF,71.0,188.0,7.08,84.0,Midwest,92.1,R,L
0,OF,72.0,180.0,6.92,88.0,Midwest,101.3,R,L
0,OF,72.0,165.0,7.02,86.0,Midwest,93.9,L,R
0,OF,68.0,150.0,7.35,83.0,Northeast,83.1,R,R
1,OF,74.0,175.0,6.85,88.0,West,90.8,R,R
0,OF,73.0,200.0,7.03,93.0,Midwest,91.6,R,R
0,OF,70.0,160.0,7.1042256355285645,79.0,Midwest,91.6,R,R
0,OF,76.0,210.0,6.987066745758057,,South,96.9,R,R
1,OF,73.0,200.0,7.36,86.0,South,88.2,R,L
0,OF,72.0,170.0,7.12,,South,90.5,R,R
1,OF,73.0,175.0,6.91,86.0,South,96.3,R,R
0,OF,74.0,200.0,6.93,88.0,Midwest,94.5,R,L
0,OF,74.0,198.0,6.95,76.0,Northeast,84.0,R,R
0,OF,71.0,160.0,7.27,73.0,Northeast,81.0,R,R
1,OF,65.0,160.0,7.29,85.0,Northeast,92.1,R,L
0,OF,70.0,170.0,6.58,92.0,South,96.5,R,R
1,OF,74.0,200.0,6.72,84.0,Northeast,94.8,R,R
0,OF,69.0,180.0,6.94,85.0,South,91.4,L,L
0,OF,74.0,200.0,7.26,91.0,Midwest,90.0,L,L
0,OF,75.0,170.0,7.1,92.0,Northeast,95.3,R,L
1,OF,73.0,180.0,7.35,84.0,South,87.0,R,R
0,OF,63.0,146.0,7.347967147827148,68.0,Northeast,73.0,R,R
0,OF,67.0,145.0,7.44,71.0,South,90.1,R,R
0,OF,69.0,145.0,7.15,83.0,Midwest,85.1,R,R
1,OF,77.0,193.6,6.69,94.0,Midwest,101.5,R,L
0,OF,74.0,215.0,7.5845818519592285,,South,87.18560791015625,R,R
0,OF,70.0,167.0,6.96,84.0,Midwest,94.2,R,L
0,OF,72.0,165.0,6.9,89.0,South,92.8,R,R
0,OF,69.0,165.0,6.78,87.0,South,97.3,R,R
1,OF,70.0,177.7,6.43,85.0,South,93.6,R,L
1,OF,71.0,195.0,7.07830286026001,,South,93.38512420654295,R,R
0,OF,72.0,160.0,7.15,73.0,Northeast,87.6,L,L
1,OF,72.0,175.0,6.5,86.0,Northeast,102.2,R,L
0,OF,70.0,165.0,7.059700965881348,,Northeast,91.8539047241211,R,R
0,OF,70.0,180.0,7.08,71.0,Northeast,90.2,R,R
1,OF,73.0,182.0,7.23,87.0,South,98.6,L,L
0,OF,67.0,150.0,7.02,78.0,Midwest,80.0,L,L
0,OF,73.0,186.0,7.14,75.0,South,93.8,R,R
0,OF,72.0,180.0,7.97,86.0,Northeast,86.7,R,R
0,OF,71.0,145.0,7.122880935668945,,Northeast,87.7520751953125,L,L
0,OF,73.0,185.0,7.53,77.0,Northeast,88.9,R,L
0,OF,70.0,145.0,6.59,81.0,West,85.7,R,L
0,OF,70.0,170.0,7.189472198486328,,West,90.75414276123048,R,R
0,OF,69.0,165.0,6.91,83.0,South,91.0,R,R
0,OF,72.0,175.0,6.73,87.0,South,96.7,R,L
1,OF,72.0,180.0,7.114628791809082,,South,86.92697143554688,R,R
0,OF,64.0,133.0,7.299462795257568,51.0,Northeast,68.2,R,R
0,OF,72.0,195.0,7.18,85.0,South,80.0,R,R
0,OF,73.0,155.0,7.43,85.0,Northeast,86.0,R,R
0,OF,72.0,170.0,6.91,75.0,West,88.5,L,L
1,OF,70.0,154.0,6.61,90.0,South,93.6,R,R
0,OF,70.0,180.0,6.87,84.0,South,92.1,L,L
1,OF,74.0,195.0,7.1525959968566895,,South,97.26813507080078,R,R
1,OF,71.0,185.0,7.026540279388428,,West,95.47156524658205,R,R
0,OF,72.0,175.0,7.11,81.0,South,90.7,R,R
0,OF,74.0,195.0,6.95,,Midwest,95.5,R,R
0,OF,70.0,170.0,6.62,87.0,South,93.0,R,R
1,OF,72.0,189.2,6.9,92.0,Northeast,97.7,R,L
0,OF,68.0,155.0,6.9,82.0,West,87.6,R,R
0,OF,74.0,225.0,6.67,89.0,South,102.6,R,R
1,OF,75.0,190.0,6.71,89.0,South,97.5,R,R
1,OF,74.0,180.0,7.319938659667969,,West,91.14618682861328,R,R
0,OF,75.0,205.0,6.93,92.0,South,103.9,R,R
0,OF,70.0,175.0,6.97,83.0,Midwest,93.7,R,R
0,OF,74.0,170.0,6.83,78.0,South,81.6,R,R
1,OF,70.0,170.0,7.05,80.0,Northeast,90.6,L,L
0,OF,70.0,175.0,6.9,81.0,South,93.8,R,R
0,OF,70.0,165.0,7.19,78.0,South,83.9,R,L
1,OF,70.0,135.0,7.184920787811279,,South,94.02072143554688,L,L
0,OF,69.0,166.0,6.79,90.0,South,98.5,L,L
1,OF,72.0,160.0,7.017393589019775,,West,95.85802459716795,L,L
1,OF,70.0,180.0,7.61,82.0,Midwest,92.9,L,L
1,OF,75.0,195.0,7.490194320678711,,South,97.47872161865234,L,L
0,OF,69.0,165.0,7.08,76.0,Northeast,88.3,R,S
0,OF,72.0,180.0,7.43,87.0,Midwest,86.7,L,L
0,OF,71.0,185.0,6.97,,South,97.6,R,L
0,OF,72.0,185.6,6.98,84.0,Midwest,94.3,R,R
0,OF,69.0,166.7,7.27,78.0,Northeast,85.6,L,L
1,OF,72.0,180.0,6.8,85.0,South,100.1,L,R
1,OF,72.0,205.0,6.63,91.0,Midwest,101.7,R,R
0,OF,70.0,165.0,6.65,80.0,West,94.0,R,L
1,OF,70.0,175.0,6.4,88.0,Midwest,101.7,R,R
0,OF,68.0,150.0,6.9,83.0,South,74.0,R,R
0,OF,74.0,190.0,6.7,88.0,Midwest,98.4,R,R
0,OF,73.0,195.0,6.59,85.0,Midwest,97.3,R,R
1,OF,75.0,192.0,6.69,94.0,South,97.2,L,L
0,OF,73.0,185.0,7.06,80.0,Midwest,90.2,R,R
0,OF,71.0,175.0,7.19,77.0,Midwest,90.7,L,L
0,OF,73.0,164.0,6.71,84.0,Midwest,94.1,R,R
1,OF,72.0,180.0,6.909982681274414,,West,92.78516387939452,R,L
0,OF,72.0,192.0,7.05,81.0,South,94.1,L,L
0,OF,65.0,145.0,6.62,77.0,Midwest,94.7,R,R
0,OF,71.0,180.0,7.235980987548828,,Midwest,93.76063537597656,L,L
0,OF,70.0,205.0,7.79,74.0,Midwest,91.4,R,R
0,OF,69.0,160.0,6.81,73.0,South,86.9,R,S
0,OF,72.0,175.0,7.03,79.0,West,96.1,R,R
0,OF,68.0,160.0,7.09,,South,81.7,R,R
0,OF,70.0,160.0,6.81,79.0,Northeast,88.8,L,R
0,OF,71.0,178.4,6.96,82.0,West,103.4,R,R
0,OF,70.0,155.0,6.87,84.0,Midwest,89.6,R,R
0,OF,74.0,180.0,7.18,82.0,Midwest,88.2,R,R
0,OF,69.0,135.0,7.4,77.0,Midwest,82.0,R,R
0,OF,73.0,156.0,6.76,83.0,South,89.0,R,R
0,OF,73.0,200.0,7.38,81.0,West,100.6,R,R
0,OF,76.0,180.0,7.28,76.0,Midwest,97.8,R,R
0,OF,74.0,205.0,7.218753337860107,,South,101.4,R,L
1,OF,72.0,165.0,7.41,75.0,West,91.2,R,L
0,OF,70.0,175.0,7.065788269042969,88.0,South,93.2,L,R
0,OF,74.0,207.0,7.25,87.0,Midwest,96.0,R,R
0,OF,69.0,165.0,7.56718111038208,74.0,South,86.0,L,R
0,OF,73.0,165.0,7.29,75.0,West,87.0,R,R
0,OF,72.0,170.0,6.25,90.0,Midwest,97.5,R,R
0,OF,75.0,200.0,7.18,85.0,Midwest,93.0,R,S
1,OF,74.0,175.0,7.258551120758057,,South,92.9541473388672,R,R
1,OF,72.0,180.0,7.37,90.0,Northeast,97.6,R,L
1,OF,74.0,190.0,7.1,89.0,Northeast,97.4,R,R
0,OF,71.0,175.0,6.79,89.0,Midwest,93.1,R,R
0,OF,74.0,180.0,7.47,82.0,West,88.35931396484375,L,L
0,OF,70.0,155.0,7.508600234985352,76.0,South,92.2,R,R
0,OF,70.0,167.7,6.91,83.0,Midwest,95.2,R,R
0,OF,74.0,155.0,7.319190502166748,,South,90.68342590332033,R,R
0,OF,77.0,185.0,7.33,84.0,Northeast,90.6,R,L
0,OF,70.0,150.0,7.49,78.0,Northeast,86.1,R,R
0,OF,71.0,170.0,7.22,92.0,Northeast,93.1,R,R
0,OF,69.0,155.0,7.441226482391357,,Midwest,84.82823181152344,L,R
1,OF,70.0,165.0,7.394758224487305,,West,95.2,R,R
1,OF,70.0,170.0,7.42,84.0,West,93.1,L,L
0,OF,71.0,175.0,6.94,81.0,Midwest,85.8,R,S
0,OF,73.0,190.0,8.1,71.0,Midwest,78.7,R,L
1,OF,71.0,155.0,7.735987186431885,,West,85.80603790283203,R,R
0,OF,70.0,165.0,7.296989917755127,,West,88.92841339111328,R,L
1,OF,73.0,175.0,6.73,89.0,South,96.7,R,R
0,OF,74.0,170.0,7.22,90.0,Midwest,86.8,R,L
0,OF,75.0,155.0,6.948147773742676,,Midwest,91.98004913330078,R,R
1,OF,72.0,195.0,6.78,89.0,Midwest,95.6,L,L
0,OF,76.0,190.0,7.32,86.0,Midwest,95.3,R,R
0,OF,74.0,200.0,7.04,91.0,South,98.0,L,R
0,OF,72.0,170.0,7.45,71.0,Midwest,83.1,R,R
0,OF,73.0,180.0,6.86,89.0,South,92.2,R,R
0,OF,72.0,170.0,8.2,,Midwest,82.1,R,R
1,OF,70.0,180.0,7.07,82.0,South,95.2,L,L
0,OF,70.0,200.0,7.6472392082214355,,West,89.97764587402344,R,R
0,OF,72.0,180.0,6.987626075744629,,West,92.6943817138672,R,L
1,OF,70.0,190.0,7.171019077301025,,Midwest,88.87425231933594,L,L
0,OF,73.0,200.0,6.72,82.0,West,93.6,R,R
0,OF,72.0,187.0,6.94,86.0,West,100.1,R,R
0,OF,74.0,175.0,7.03,,West,97.9,R,L
0,OF,71.0,195.0,7.45,90.0,South,91.9,L,L
1,OF,72.0,170.0,6.5,86.0,South,95.5,R,R
1,OF,69.0,175.0,7.235019683837891,81.0,South,88.0,L,L
0,OF,65.0,135.0,7.30417537689209,,South,98.0615463256836,R,L
